equipment_name,topic,chunk_text
1633EA-SBT-AMO,Disassembly/Assembly Procedures - 2.1 VACUUM FLASK INSTALLATION,"VACUUM FLASK INSTALLATION
Unless otherwise noted, all numbers in brackets refer to callouts
on drawing R151203.
1.
While supporting the flasked electronics assembly [4],
carefully slide the Flask [5] onto the flasked electronics
assembly.
2.
When the flask mouth is completely against the power supply
assembly bulkhead, secure the flask to the bulkhead with
three #6 binder head screws [7].
3.
Using an allen wrench, secure the flask connector [10 on
D150317] to the flask connector board [38 on R149266].
4.
When the flask is properly mounted, wrap kapton tape
(""Rootbeer"") over the flat 16-conductor ribbon strip and

1633 EA ACOUSTIC ELECTRONICS -- DISASSEMBLY/ASSEMBLY PROCEDURES"
1633EA-SBT-AMO,Disassembly/Assembly Procedures - 2.2 ASEMBLY OF BOTTOM WTS SUB,"ASSEMBLY OF BOTTOM WTS SUB
All numbers in brackets refer to callouts on drawing C148965 of
Bottom Sub.
1.
Ensure that O-rings [5] are seated correctly on 32-pin
bulkhead [2].
2.
Using the bulkhead insertion tool to align the keyed
bulkhead, draw the bulkhead into the sub housing [1] by
turning the split collar with a pin wrench.
3.
With snap ring pliers, install snap ring [3] into the sub.
Make sure snap ring seats properly in its groove.
4.
Lubricate and seat the outer O-rings [4] into their
respective O-ring grooves."
1633EA-SBT-AMO,Disassembly/Assembly Procedures - 2.3 ASSEMBLY OF TOP WTS SUB,"ASSEMBLY OF TOP WTS SUB
All numbers in brackets refer to callouts on drawing C148957 of
Top Sub.
1.
Set spring [7] inside the sub housing.  Insert the travel
sleeve [6] into the center of the spring.
2.
Position the retainer ring [4] over the travel sleeve with
the countersink holes facing upward.
3.
Compress the spring and secure the ring with 3 flat head
socket screws [5].  NOTE:  The hole pattern for this
retainer ring allows it to be installed in only one
alignment configuration.
4.
Lubricate and install O-rings [2 and 3].
4
1633 EA ACOUSTIC ELECTRONICS -- DISASSEMBLY/ASSEMBLY PROCEDURES"
1633EA-SBT-AMO,Disassembly/Assembly Procedures - 2.4 INSTALLATION OF ELECTRONICS INTO,"INSTALLATION OF ELECTRONICS INTO PRESSURE HOUSING
All numbers in brackets refer to callouts on drawing R152302.
1.
After the WTS subs are assembled and the threads lubricated,
install the bottom WTS sub [16] first.  Secure the housing
with a strap wrench, and use a pin wrench to rotate the sub.
2.
Insert the electronics [19] (keyed snout first) into the
housing [1].  IMPORTANT:  Make sure the flat ribbon cable is
on the upper side of the electronics when sliding it into
the housing to avoid dragging or damaging the cable during
installation.
3.
When the electronics bottoms against the housing, screw the
1/4-20 T-Handle wrench [3] into the top of the flask adapter
on the pigtail end of the electronics.  Then rotate the
electronics while pushing inward until it keys up with the
bottom sub.  Make sure the keyed snout on the electronics
aligns with the timing marks on the housing and subs.
4.
To install the top WTS sub, feed the pigtail in through the
throat of the sub.  Then hold the pigtail with slight
tension while screwing the sub into the housing.
5.
Connect the 28-pin black block [7] to the pigtail.
Carefully twist the pigtail into the throat of the top sub
to seat the block inside the sub.  Seat the retainer clip
[6] into the locking groove to secure the block.
7.
Install top and bottom [2 and 4] thread protectors to

1633 EA ACOUSTIC ELECTRONICS -- DISASSEMBLY/ASSEMBLY PROCEDURES"
1633EA-SBT-AMO,Disassembly/Assembly Procedures - DISASSEMBLY PROCEDURES . . . . . . . . . . .   5 3.1 REMOVAL OF ELECTRONICS FROM,"3
DISASSEMBLY PROCEDURES 5
3
DISASSEMBLY PROCEDURES 
REMOVAL OF ELECTRONICS FROM
PRESSURE HOUSING 5
2
1633 EA ACOUSTIC ELECTRONICS -- DISASSEMBLY/ASSEMBLY PROCEDURES

REMOVAL OF ELECTRONICS FROM PRESSURE HOUSING
Unless otherwise noted, all numbers in brackets refer to callouts
on drawing R152302.
1.
Remove the thread protectors.  Remove the retainer clip [6]
on the top sub with a screwdriver.  Use a small T-Handle (PN
078902) to remove the 28-pin block [7] connected to the
pigtail.
2.
Disconnect the block from the pigtail.  While securing the
housing with a strap wrench, remove the top sub with an open
end wrench.
3.
Screw the 1/4-20 T-Handle [3] into the flask adapter and
carefully slide the electronics [19] from the housing.
Avoid damaging the flat ribbon strip.
Note
The ribbon strip should be on top
when removing the electronics to
avoid abrasions resulting from
wires dragging against the housing.
4.
Disconnect the flask connector [10 on D150317] with an allen
wrench and remove the three #6 binder head screws from the
mouth of the flask.  WHILE CAREFULLY SUPPORTING THE FLASKED
ELECTRONICS, remove the flask."
1633EA-SBT-AMO,Operating Guide - INTRODUCTION . . . . . . . . . . . . . . . .   2,"1
INTRODUCTION 2
1
INTRODUCTION
The Micro CBL/SBT Test System exercises the 1633 EA Acoustic
Electronics Cartridge (ACES208), 1421 XA Micro CBL, and the
1424 XA Segmented Bond Tool.  The system allows the user to
easily verify instrument operation, modify instrument
parameters, analyze acquired data, and troubleshoot the
instrument.
The SBT/MCBL program is a user friendly system utilizing
menus that take the user through various levels of the
program.  The <ESC> key allows the user to return from sub
menus or abort operations throughout the program."
1633EA-SBT-AMO,Operating Guide - REQUIREMENTS . . . . . . . . . . . . . . . .   2 2.1 REQUIRED HARDWARE,"2
REQUIREMENTS 2
2
REQUIREMENTS 

REQUIRED HARDWARE
o
IBM or Highly Compatible Personal Computer -- The test
system will operate with a PCXT/286/386-based machine
running at 4.77-25 MHz.  [Machine must have EGA
graphics capability for EGA display menu].
o
3788 PC Test System or 5721 XA Telemetry Test System --
Each of these systems is comprised of an interface
board that plugs into one of the PC expansion slots.
The board provides the digital telemetry interface to
the 1633 EA.
An interface box provides the required cabling and
line drivers to communicate from the PC to the
instrument over a wireline.
Please see the operation manual for the 3788 PC Test
System or 5721 XA Test System Manual for detailed
instruction on each system.

o
PC to ACES208 Acoustic Electronic Cable -- This optional
cable (P/N 152320-000) connects the 3788 PC interface
board directly to the 1633 EA instrument's
communication interface cable.
o
3773 or Equivalent DC Power Supply -- Provides the
required instrument operating power.
o
Standard Lab Equipment (optional):
-
Oscilloscope (digital storage capability preferred).
-
DVM or Simpson Meter.

1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - 2.2 REQUIRED SOFTWARE,"REQUIRED SOFTWARE
o
Operating System DOS 3.0 or higher revision.
o
SET49 H.EXE -- Sets up the operating environment for the
program.  It should be called in the AUTOEXEC.BAT
file when the system is booted.
o
SBT.EXE -- Exercises the 1633 EA ACES208 Acoustic
Electronics and the 1424 XA Segmented Bond Tool.
o
MCBL.EXE -- Exercises the 1633 EA ACES208 Acoustic
Electronics and the 1421 XA Micro CBL Instrument.
o
SETPANEL.EXE -- Only when using the 5721 XA Test System.
Note
In the config.Sys file both buffers and
files must be set to 20 or greater.  For
example:
BUFFERS=20
FILES=20
DEVICE=ANSI.SYS"
1633EA-SBT-AMO,Operating Guide - SYSTEM OPERATIONS,"3

3
3

Before running the test program, the environment must be set
up by running the following:
SET49 H.EXE
(Failure to do so will abort operation of SBT.EXE/MCBL.EXE.)
Upon program initialization, the default Waveform
Acquisition Table is downloaded to the instrument.  The
system provides an audible beep if an error occurs during
initialization.
After initialization, the main menu screen is displayed.
The editing bar is moved around by the cursor keys.  To
access one of the menu choices, position the edit bar over
the desired option and press <CR>.
All further sub-menu selections are made with either the
edit bar or by typing the highlighted keys (red).  Pressing
the <ESC> key returns you to the next higher level in the

1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - 3.1 MAIN MENU SUMMARY,"MAIN MENU SUMMARY
The following summarizes the main menu selections, each of
which is discussed in further detail in Sections 4 through
9.
CGA Waveform Display -- Allows user to view any of the
acoustic signatures from the selected transmitter and
receivers.  A cursor is available to measure travel time
and t.
EGA Waveform Display -- Allows user to view any of the
acoustic signatures from the selected transmitter and
receivers.  Both the near and far waveforms are displayed
simultaneously.  Dual cursors are available to measure
travel time, amplitude, and t.
Data Analysis Display -- Allows user to continuously acquire
data from the instrument.  The updated display allows the
user to view the travel times picked by the instrument,
AGC gain settings, measured amplitudes, calculated
attenuations, and compensated attenuation calculations.
Waveform Acquisition Table -- Allows user to modify
parameters in the Waveform Acquisition Table.*
Instrument Diagnostics -- Accesses subroutines that test and
verify instrument operation:
Reset Instrument
Run Instrument Diagnostics
Read Instrument Version
Transmit STCW
Acquire Data Dump
Acquire Signature Dump
Communication Test
Load/Save Setup -- All parameters used by the program can be
saved to disk in a file called SBT.FLE or MCBL.FLE.  This
file is read on program initialization to configure the
Micro CBL/SBT Instrument.
*
For a detailed description of the Waveform Acquisition
1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - CGA WAVEFORM DISPLAY . . . . . . . . . . . .   5,"4
CGA WAVEFORM DISPLAY 5
4
CGA WAVEFORM DISPLAY
This sub menu:
1. Allows the user to view any of the acoustic signatures
from the selected transmitter and receivers
2. Allows the user to acquire and view data without EGA
graphics capability
3. Displays all auxiliary data transmitted to the surface
A cursor is available to measure travel time and t.
The screen divides into four separate areas.  The upper left
half of the screen displays the signature.  To the right of
this section is an area that displays the auxiliary data,
and waveform data ""transmitted from"" the instrument.  The
lower eighth of the screen provides a display area for the
cursor time, cursor amplitude, relative bearing, and the
computed deviation.  The last line is the function key
command list.
WARNING
IF THE SYSTEM IS REQUESTING DATA, THE USER MUST
ENTER A VALUE.  FAILURE TO DO SO, WILL CAUSE A

1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - 4.1 DESCRIPTION OF DISPLAYED VARIABLES . . . .   6,"DESCRIPTION OF DISPLAYED VARIABLES
Service:
Micro CBL or SBT, based on LOG MODE variable.
CHV:
Measured Cablehead Voltage.  Valid only if
data is being updated.
FLTM:
Internal Flask Temperature (not implemented).
ETIME:
Elapsed time since the last acquisition.
Near DL:
Near Delay setting in microseconds.
Far DL:
Far Delay setting in microseconds.
Status:
Telemetry Status Word (OK or NOT OK).
CSTAT:
Cycle Status (see DATA ACQUISITION, document
130364-995).
MODE:
Standby or Manual (see Section 4.2).
SCALES:
YMIN - Minimum Y axis scale
YMAX - Maximum Y axis scale
XMIN - Minimum X axis scale (microseconds).
XMAX - Maximum X axis scale (microseconds).
SIGNATURE DATA:
TX -
Transmitter Code of the Acquired
Waveform.
RX -
Receiver Code of the Acquired
Waveform.
START -
Start time of the Acquired
Waveform.
PERIOD -
Sample period of the Acquired
Waveform.
GAIN -
Gain in dB of the Acquired
Waveform.
Auxiliary Data:
GR -
Gamma ray counts.
SSN-
Short Spaced Neutron Counts.
LSN-
Long Spaced Neutron Counts.
Relative Bearing:
Computed RB from the X and Y accelerometers
(degrees).
Deviation:

1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - 4.2 FUNCTION KEY COMMANDS,"FUNCTION KEY COMMANDS
F1 - Acquire data from instrument and update the display.
F2 - Y Axis Scale.
F1 - Bipolar. Set Y Max and then set YMIN = - YMAX.
F2 - Set Y Max Scale.
F3 - Set Y Min Scale.
F4 - Exit.
F3 - Reserved.
F4 - Waveform Control.  Select parameters for the waveform
to be transmitted to the surface.
F1 - Transmitter Code (0 = No Transmitter).
F2 - Receiver Code (0 = Reference).
F3 - Sample Period in nanoseconds.
F4 - Start Time to transmit waveform in microseconds.
F5 - Gain of Waveform in Decibels.
F6 - Number of Samples to ""Acquire"" (Only 250 samples
are transmitted to the surface).
F5 - Reserved.
F6 - Mode Selection.  The system allows you to acquire data
automatically at fixed-time intervals.
F1 - Set system into manual mode.
F2 - Set system into Standby (continuous acquire).
User must enter the time between acquisitions in
seconds.
F3 - Exit.
F7 - Go to the Waveform Acquisition Table Menu.

1633 EA ACOUSTIC ELECTRONICS -- PC TEST SYSTEM GUIDE"
1633EA-SBT-AMO,Operating Guide - 4.3 AUXILIARY KEY COMMANDS . . . . . . . . . .   8,"AUXILIARY KEY COMMANDS
C  - Set the cursor at the specified time in microseconds.
5  - Numeric key pad [num lock off].  This allows the user
to vary the step size of the cursor.
Cursor Left  - Decreases the position of the cursor.
Cursor Right - Increases the position of the cursor.
<ESC>        - Exit current submenu."
1633EA-SBT-AMO,Operating Guide - EGA WAVEFORM DISPLAY . . . . . . . . . . . .   8,"5
EGA WAVEFORM DISPLAY 8
5
EGA WAVEFORM DISPLAY
The EGA Waveform Display menu allows the user to view any of
the acoustic signatures from the selected transmitter and
receivers.
The display divides into four sections:
Signature display-
Up to 16 pairs of waveforms (near and
far) may be displayed on the screen at
one time.  User has complete control of
X-Y scales, and cursor positions.
Commands         -
Listing of the function Key commands.
Cursor Data      -
The system uses two cursors to evaluate
the acoustic data.  The enabled cursor
is  ""highlighted.""  The difference
between the two cursors is also
displayed.
Sections 5.1 through 5.3 describe the function of the
keyboard in this menu."
1633EA-SBT-AMO,Operating Guide - 5.1 FUNCTION KEYS,"FUNCTION KEYS
F1 - Acquire Data.  Send system command to have the
instrument acquire a new data set.
F2 - Send Signatures.  A command is sent to the instrument
